ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
89587,0.307,0.000,0.958,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:69(_wrapreduction)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:89(_take_dispatcher)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:93(take)
37757,0.011,0.000,0.011,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:193(_reshape_dispatcher)
37757,0.049,0.000,0.457,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:198(reshape)
3886,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:842(_sort_dispatcher)
3886,0.009,0.000,0.028,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:846(sort)
633,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:1002(_argsort_dispatcher)
633,0.001,0.000,0.006,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:1006(argsort)
20516,0.005,0.000,0.005,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:1714(_ravel_dispatcher)
20516,0.030,0.000,0.062,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:1718(ravel)
10258,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:1825(_nonzero_dispatcher)
10258,0.008,0.000,0.034,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:1829(nonzero)
1266,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:1924(_shape_dispatcher)
1266,0.001,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:1928(shape)
13082,0.005,0.000,0.005,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2042(_clip_dispatcher)
13082,0.028,0.000,20.922,0.002,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2046(clip)
5843,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2118(_sum_dispatcher)
5843,0.017,0.000,0.077,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2123(sum)
58386,0.018,0.000,0.018,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2263(_any_dispatcher)
58386,0.115,0.000,0.798,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2268(any)
15546,0.005,0.000,0.005,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2362(_all_dispatcher)
15546,0.033,0.000,0.170,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2367(all)
5547,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2633(_amax_dispatcher)
5547,0.011,0.000,0.053,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2638(amax)
4255,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2758(_amin_dispatcher)
4255,0.009,0.000,0.046,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2763(amin)
10,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2928(_prod_dispatcher)
10,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:2933(prod)
26586,0.006,0.000,0.006,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:3123(_ndim_dispatcher)
26586,0.056,0.000,0.079,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\fromnumeric.py:3127(ndim)
2749,0.003,0.000,3.079,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_methods.py:38(_amax)
3157,0.004,0.000,2.251,0.001,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_methods.py:42(_amin)
4019,0.004,0.000,0.145,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_methods.py:54(_any)
12578,0.010,0.000,0.083,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_methods.py:60(_all)
26164,0.145,0.000,0.273,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_methods.py:91(_clip_dep_is_scalar_nan)
26164,0.022,0.000,0.028,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_methods.py:101(_clip_dep_is_byte_swapped)
13082,20.491,0.002,20.491,0.002,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_methods.py:106(_clip_dep_invoke_with_casting)
13082,0.059,0.000,20.851,0.002,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_methods.py:125(_clip)
2,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(take)
37757,0.054,0.000,0.572,0.000,<__array_function__ internals>:2(reshape)
3886,0.006,0.000,0.040,0.000,<__array_function__ internals>:2(sort)
633,0.001,0.000,0.009,0.000,<__array_function__ internals>:2(argsort)
20516,0.021,0.000,0.103,0.000,<__array_function__ internals>:2(ravel)
10258,0.010,0.000,0.053,0.000,<__array_function__ internals>:2(nonzero)
1266,0.002,0.000,0.008,0.000,<__array_function__ internals>:2(shape)
13082,0.023,0.000,20.969,0.002,<__array_function__ internals>:2(clip)
5843,0.008,0.000,0.094,0.000,<__array_function__ internals>:2(sum)
58386,0.086,0.000,1.078,0.000,<__array_function__ internals>:2(any)
15546,0.022,0.000,0.217,0.000,<__array_function__ internals>:2(all)
5547,0.008,0.000,0.069,0.000,<__array_function__ internals>:2(amax)
4255,0.006,0.000,0.059,0.000,<__array_function__ internals>:2(amin)
10,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(prod)
26586,0.027,0.000,0.135,0.000,<__array_function__ internals>:2(ndim)
24754,0.031,0.000,0.182,0.000,<__array_function__ internals>:2(atleast_1d)
632,0.001,0.000,0.005,0.000,<__array_function__ internals>:2(atleast_3d)
10256,0.011,0.000,0.178,0.000,<__array_function__ internals>:2(hstack)
25320,0.072,0.000,0.169,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_ufunc_config.py:32(seterr)
25320,0.057,0.000,0.063,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_ufunc_config.py:131(geterr)
12660,0.009,0.000,0.009,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_ufunc_config.py:425(__init__)
12660,0.018,0.000,0.108,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_ufunc_config.py:429(__enter__)
12660,0.019,0.000,0.098,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\_ufunc_config.py:434(__exit__)
10256,0.011,0.000,0.125,0.000,<__array_function__ internals>:2(full_like)
422,0.001,0.000,0.021,0.000,<__array_function__ internals>:2(moveaxis)
1698,0.004,0.000,0.005,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\core\getlimits.py:382(__new__)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:166(__init__)
12,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:191(Close)
3,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:196(Detach)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:232(_cleanup)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:521(list2cmdline)
1,0.000,0.000,0.008,0.008,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:736(__init__)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:959(_stdin_write)
1,0.000,0.000,0.249,0.249,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:984(communicate)
3,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:1058(_remaining_time)
1,0.000,0.000,0.003,0.003,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:1078(wait)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:1101(_close_pipe_fds)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:1134(_get_handles)
3,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:1206(_make_inheritable)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:1222(<setcomp>)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:1215(_filter_handle_list)
1,0.000,0.000,0.007,0.007,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:1228(_execute_child)
1,0.000,0.000,0.003,0.003,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:1353(_wait)
1,0.000,0.000,0.246,0.246,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\subprocess.py:1374(_communicate)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:222(__init__)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:246(__enter__)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:249(__exit__)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:255(_release_save)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:258(_acquire_restore)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:261(_is_owned)
2,0.000,0.000,0.001,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:270(wait)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:505(__init__)
6,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:513(is_set)
2,0.000,0.000,0.001,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:540(wait)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:734(_newname)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:761(__init__)
2,0.000,0.000,0.001,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:834(start)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:944(_stop)
2,0.000,0.000,0.245,0.123,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:979(join)
2,0.000,0.000,0.245,0.123,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:1017(_wait_for_tstate_lock)
861,0.001,0.000,0.001,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:1031(name)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:1071(is_alive)
4,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:1095(daemon)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:1110(daemon)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:1177(_make_invoke_excepthook)
866,0.002,0.000,0.002,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:1306(current_thread)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\AppData\Local\Programs\Python\Python38\lib\threading.py:1395(main_thread)
5128,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\type_check.py:117(_real_dispatcher)
5128,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\type_check.py:121(real)
5128,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\type_check.py:163(_imag_dispatcher)
5128,0.004,0.000,0.004,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\type_check.py:167(imag)
5128,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\type_check.py:206(_is_type_dispatcher)
5128,0.022,0.000,0.035,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\type_check.py:247(isreal)
5128,0.005,0.000,0.012,0.000,<__array_function__ internals>:2(real)
5128,0.005,0.000,0.013,0.000,<__array_function__ internals>:2(imag)
5128,0.006,0.000,0.046,0.000,<__array_function__ internals>:2(isreal)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\index_tricks.py:757(__getitem__)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:146(_flip_dispatcher)
10256,0.009,0.000,0.009,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\linalg\linalg.py:102(get_linalg_error_extobj)
10256,0.012,0.000,0.018,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\linalg\linalg.py:107(_makearray)
30768,0.013,0.000,0.019,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\linalg\linalg.py:112(isComplexType)
20512,0.014,0.000,0.019,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\linalg\linalg.py:125(_realType)
10256,0.026,0.000,0.045,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\linalg\linalg.py:135(_commonType)
10256,0.007,0.000,0.007,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\linalg\linalg.py:193(_assert_stacked_2d)
10256,0.009,0.000,0.009,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\linalg\linalg.py:199(_assert_stacked_square)
10256,0.035,0.000,0.116,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\linalg\linalg.py:205(_assert_finite)
10256,0.003,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\linalg\linalg.py:472(_unary_dispatcher)
10256,0.223,0.000,0.590,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\linalg\linalg.py:988(eigvals)
10256,0.003,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\twodim_base.py:230(_diag_dispatcher)
10256,0.054,0.000,0.068,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\twodim_base.py:234(diag)
6758,0.049,0.000,0.050,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\stride_tricks.py:414(_broadcast_shape)
6758,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\stride_tricks.py:474(_broadcast_arrays_dispatcher)
6758,0.011,0.000,0.018,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\stride_tricks.py:536(<listcomp>)
20274,0.010,0.000,0.010,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\stride_tricks.py:540(<genexpr>)
6758,0.031,0.000,0.120,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\stride_tricks.py:478(broadcast_arrays)
6758,0.012,0.000,0.147,0.000,<__array_function__ internals>:2(broadcast_arrays)
10256,0.011,0.000,0.091,0.000,<__array_function__ internals>:2(diag)
10256,0.011,0.000,0.615,0.000,<__array_function__ internals>:2(eigvals)
1,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:150(flip)
104520,0.101,0.000,0.164,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:244(iterable)
34691,0.009,0.000,0.009,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:722(_copy_dispatcher)
34691,0.019,0.000,0.088,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:726(copy)
5100,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:1160(_diff_dispatcher)
5100,0.091,0.000,0.099,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:1164(diff)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:1697(_extract_dispatcher)
2,0.000,0.000,0.000,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:1701(extract)
10256,0.026,0.000,0.379,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:2135(__call__)
10256,0.010,0.000,0.017,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:2195(<listcomp>)
30768,0.012,0.000,0.012,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:2196(<genexpr>)
10256,0.021,0.000,0.021,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:2200(<listcomp>)
10256,0.013,0.000,0.020,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:2224(<listcomp>)
10256,0.079,0.000,0.192,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:2165(_get_ufunc_and_otypes)
10256,0.011,0.000,0.047,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:2244(<listcomp>)
10256,0.088,0.000,0.353,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:2234(_vectorize_call)
10256,0.003,0.000,0.003,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:4758(_append_dispatcher)
10256,0.026,0.000,0.121,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\function_base.py:4762(append)
1,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(flip)
34691,0.037,0.000,0.165,0.000,<__array_function__ internals>:2(copy)
5100,0.010,0.000,0.122,0.000,<__array_function__ internals>:2(diff)
2,0.000,0.000,0.000,0.000,<__array_function__ internals>:2(extract)
10256,0.011,0.000,0.145,0.000,<__array_function__ internals>:2(append)
8025,0.011,0.000,0.021,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\shape_base.py:608(_column_stack_dispatcher)
8025,0.057,0.000,0.147,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\shape_base.py:612(column_stack)
8025,0.013,0.000,0.193,0.000,<__array_function__ internals>:2(column_stack)
10256,0.002,0.000,0.002,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\polynomial.py:168(_roots_dispatcher)
10256,0.221,0.000,1.367,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\polynomial.py:172(roots)
10256,0.012,0.000,1.462,0.000,<__array_function__ internals>:2(roots)
1282,0.001,0.000,0.001,0.000,C:\Users\daiki\PycharmProjects\openpifpaf_fall_debug\venv\lib\site-packages\numpy\lib\arraysetops.py:125(_unpack_tuple)
